CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
14073614,BURGLARY RESIDENTIAL,12/16/2014 12:00:00 AM,08:15,BURGLARY - RESIDENTIAL,2,06/10/2015 03:30:08 AM,"900 ENSENADA AVE
Berkeley, CA
(37.89115686100007, -122.28137093399999)",900 ENSENADA AVE,Berkeley,CA
15031579,ASSAULT/BATTERY MISD.,06/01/2015 12:00:00 AM,13:40,ASSAULT,1,06/10/2015 03:30:10 AM,"1900 ALLSTON WAY
Berkeley, CA
(37.868759668000052, -122.27255959499996)",1900 ALLSTON WAY,Berkeley,CA
15010193,MISSING JUVENILE,02/18/2015 12:00:00 AM,07:45,MISSING PERSON,3,06/10/2015 03:30:11 AM,"1600 SAN PABLO AVE
Berkeley, CA
(37.875108244000046, -122.29418135899999)",1600 SAN PABLO AVE,Berkeley,CA
15030369,BURGLARY RESIDENTIAL,05/26/2015 12:00:00 AM,08:00,BURGLARY - RESIDENTIAL,2,06/10/2015 03:30:09 AM,"1400 CALIFORNIA ST
Berkeley, CA
(37.879516137000053, -122.28087925899996)",1400 CALIFORNIA ST,Berkeley,CA
15000533,NARCOTICS,01/03/2015 12:00:00 AM,21:25,DRUG VIOLATION,6,06/10/2015 03:30:10 AM,"SHATTUCK AVENUE &amp; BANCROFT WAY
Berkeley, CA
(37.86759406300007, -122.26782838099996)",SHATTUCK AVENUE & BANCROFT WAY,Berkeley,CA
14091728,BURGLARY AUTO,12/23/2014 12:00:00 AM,17:15,BURGLARY - VEHICLE,2,06/10/2015 03:30:09 AM,"1000 HEINZ AVE
Berkeley, CA
(37.853921695000054, -122.28959917199995)",1000 HEINZ AVE,Berkeley,CA
15003608,THEFT MISD. (UNDER $950),01/18/2015 12:00:00 AM,00:00,LARCENY,0,06/10/2015 03:30:10 AM,"1800 SIXTY-SECOND ST
Berkeley, CA
(37.846949579000068, -122.27089899499998)",1800 SIXTY-SECOND ST,Berkeley,CA
15026227,THEFT MISD. (UNDER $950),05/05/2015 12:00:00 AM,22:00,LARCENY,2,06/10/2015 03:30:09 AM,"2500 ELLSWORTH ST
Berkeley, CA
(37.864449805000049, -122.26299489199999)",2500 ELLSWORTH ST,Berkeley,CA
15022197,FRAUD/FORGERY,03/26/2015 12:00:00 AM,00:00,FRAUD,4,06/10/2015 03:30:13 AM,"Berkeley, CA
(37.86988305400007, -122.27053687599999)",,Berkeley,CA
14074070,BURGLARY AUTO,12/14/2014 12:00:00 AM,12:00,BURGLARY - VEHICLE,0,06/10/2015 03:30:09 AM,"700 NEILSON ST
Berkeley, CA
(37.894633836000025, -122.28644454899995)",700 NEILSON ST,Berkeley,CA
15001117,BURGLARY COMMERCIAL,01/07/2015 12:00:00 AM,02:40,BURGLARY - COMMERCIAL,3,06/10/2015 03:30:10 AM,"1700 FOURTH ST
Berkeley, CA
(37.871778117000076, -122.30124167999998)",1700 FOURTH ST,Berkeley,CA
15004748,ASSAULT/BATTERY MISD.,01/25/2015 12:00:00 AM,16:00,ASSAULT,0,06/10/2015 03:30:10 AM,"FIFTH STREET &amp; HARRISON ST
Berkeley, CA
(37.880901460000075, -122.30301659399998)",FIFTH STREET & HARRISON ST,Berkeley,CA
14075969,THEFT MISD. (UNDER $950),12/15/2014 12:00:00 AM,00:01,LARCENY,1,06/10/2015 03:30:11 AM,"2200 SACRAMENTO ST
Berkeley, CA
(37.867206311000075, -122.28177342899994)",2200 SACRAMENTO ST,Berkeley,CA
15017286,BURGLARY AUTO,03/24/2015 12:00:00 AM,21:50,BURGLARY - VEHICLE,2,06/10/2015 03:30:13 AM,"THE ALAMEDA &amp; SOLANO AVE
Berkeley, CA
(37.891454381000074, -122.27709706099995)",THE ALAMEDA & SOLANO AVE,Berkeley,CA
15026693,BURGLARY AUTO,05/07/2015 12:00:00 AM,12:00,BURGLARY - VEHICLE,4,06/10/2015 03:30:09 AM,"2900 RUSSELL ST
Berkeley, CA
(37.858763542000077, -122.24814754099998)",2900 RUSSELL ST,Berkeley,CA
14074896,NARCOTICS,12/23/2014 12:00:00 AM,22:54,DRUG VIOLATION,2,06/10/2015 03:30:09 AM,"2100 HASTE ST
Berkeley, CA
(37.864881855000078, -122.26727183599996)",2100 HASTE ST,Berkeley,CA
15003389,VEHICLE STOLEN,01/18/2015 12:00:00 AM,15:30,MOTOR VEHICLE THEFT,0,06/10/2015 03:30:10 AM,"HENRY STREET &amp; SHATTUCK AVE
Berkeley, CA
(37.881924425000079, -122.27050757399996)",HENRY STREET & SHATTUCK AVE,Berkeley,CA
15090746,BURGLARY AUTO,05/09/2015 12:00:00 AM,18:30,BURGLARY - VEHICLE,6,06/10/2015 03:30:09 AM,"1200 SIXTH ST
Berkeley, CA
(37.880741013000033, -122.30180239199996)",1200 SIXTH ST,Berkeley,CA
15090017,BURGLARY AUTO,01/04/2015 12:00:00 AM,13:30,BURGLARY - VEHICLE,0,06/10/2015 03:30:10 AM,"1300 SIXTH ST
Berkeley, CA
(37.879266563000044, -122.30135213899996)",1300 SIXTH ST,Berkeley,CA
15028401,IDENTITY THEFT,05/03/2015 12:00:00 AM,07:00,FRAUD,0,06/10/2015 03:30:09 AM,"CEDAR STREET &amp; EIGHTH ST
Berkeley, CA
(37.874533394000025, -122.29747664199999)",CEDAR STREET & EIGHTH ST,Berkeley,CA
15011072,BURGLARY RESIDENTIAL,02/23/2015 12:00:00 AM,09:31,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:12 AM,"1600 HARMON ST
Berkeley, CA
(37.849079753000069, -122.27576137699998)",1600 HARMON ST,Berkeley,CA
15090724,BURGLARY AUTO,05/06/2015 12:00:00 AM,20:15,BURGLARY - VEHICLE,3,06/10/2015 03:30:09 AM,"4TH ST
Berkeley, CA
(37.869565272000045, -122.30050367099994)",4TH ST,Berkeley,CA
15016032,BURGLARY AUTO,03/18/2015 12:00:00 AM,19:00,BURGLARY - VEHICLE,3,06/10/2015 03:30:12 AM,"2800 SHATTUCK AVE
Berkeley, CA
(37.858419377000075, -122.26693102499996)",2800 SHATTUCK AVE,Berkeley,CA
15090578,IDENTITY THEFT,04/07/2015 12:00:00 AM,18:25,FRAUD,2,06/10/2015 03:30:13 AM,"900 OXFORD ST
Berkeley, CA
(37.89146760400007, -122.27008813899999)",900 OXFORD ST,Berkeley,CA
15031322,VEHICLE STOLEN,05/31/2015 12:00:00 AM,04:20,MOTOR VEHICLE THEFT,0,06/10/2015 03:30:10 AM,"1700 EIGHTH ST
Berkeley, CA
(37.872668253000029, -122.29690247699995)",1700 EIGHTH ST,Berkeley,CA
15002029,ASSAULT/BATTERY FEL.,01/12/2015 12:00:00 AM,03:00,ASSAULT,1,06/10/2015 03:30:10 AM,"1800 TENTH ST
Berkeley, CA
(37.871357378000027, -122.29412396299995)",1800 TENTH ST,Berkeley,CA
15020364,IDENTITY THEFT,04/02/2015 12:00:00 AM,00:01,FRAUD,4,06/10/2015 03:30:13 AM,"600 SANTA ROSA AVE
Berkeley, CA
(37.897255879000056, -122.28234101399994)",600 SANTA ROSA AVE,Berkeley,CA
15006602,BURGLARY RESIDENTIAL,02/02/2015 12:00:00 AM,14:05,BURGLARY - RESIDENTIAL,1,06/10/2015 03:30:11 AM,"1000 ADDISON ST
Berkeley, CA
(37.867360985000062, -122.29386816599998)",1000 ADDISON ST,Berkeley,CA
15026549,NARCOTICS,05/07/2015 12:00:00 AM,17:05,DRUG VIOLATION,4,06/10/2015 03:30:09 AM,"DWIGHT WAY &amp; MILVIA ST
Berkeley, CA
(37.863643914000079, -122.26984773999999)",DWIGHT WAY & MILVIA ST,Berkeley,CA
15003911,THEFT MISD. (UNDER $950),01/14/2015 12:00:00 AM,10:41,LARCENY,3,06/10/2015 03:30:10 AM,"600 BANCROFT WAY
Berkeley, CA
(37.862673234000056, -122.30006359799995)",600 BANCROFT WAY,Berkeley,CA
15020494,IDENTITY THEFT,04/09/2015 12:00:00 AM,08:00,FRAUD,4,06/10/2015 03:30:13 AM,"2100 ALLSTON WAY
Berkeley, CA
(37.869401560000028, -122.26775037099998)",2100 ALLSTON WAY,Berkeley,CA
15028535,VANDALISM,05/17/2015 12:00:00 AM,05:00,VANDALISM,0,06/10/2015 03:30:09 AM,"3000 ELLIS ST
Berkeley, CA
(37.853950998000073, -122.27323200499995)",3000 ELLIS ST,Berkeley,CA
14075871,MISSING ADULT,12/30/2014 12:00:00 AM,10:30,MISSING PERSON,2,06/10/2015 03:30:10 AM,"1700 SIXTH ST
Berkeley, CA
(37.871840788000043, -122.29897123499995)",1700 SIXTH ST,Berkeley,CA
15013374,VANDALISM,03/05/2015 12:00:00 AM,18:00,VANDALISM,4,06/10/2015 03:30:12 AM,"2300 DWIGHT WAY
Berkeley, CA
(37.864529850000054, -122.26286148299999)",2300 DWIGHT WAY,Berkeley,CA
15020820,ASSAULT/BATTERY MISD.,04/10/2015 12:00:00 AM,15:06,ASSAULT,5,06/10/2015 03:30:13 AM,"KITTREDGE STREET &amp; MILVIA ST
Berkeley, CA
(37.868143187000044, -122.27036586499997)",KITTREDGE STREET & MILVIA ST,Berkeley,CA
